"1)
Lucy Burwell Page's mother is Margaret Lowther Page.
2)
Robert Threshire Reid's mother is Mary Threshie.
3)
James Madison, Jr.'s mother is Eleanor Rose Conway.
4)
Alberto Kenya Fujimori Fujimori's mother is Mutsue Inomoto Fujimori.
5)
Desiderio Alberto Arnaz IV's mother is Lucille Ball.
6)
John Atkinson's mother is Mary Elizabeth Atkinson."	 Rosetta McCulloch	Elizabeth Atkinson.	49,4606,1027,15164
"1)
George Gordon Byron's mother is Catherine Gordon Byron.
2)
Elizabeth Cooke's mother is Anne FitzWilliam.
3)
Jonathan Niven Cryer's mother is Gretchen Cryer.
4)
Charles Samuel Addams's mother is Grace Spear.
5)
Folarin Falana's mother is Funmi Falana.
6)
Flynn Christopher Blanchard Copeland Bloom's mother is Mary Bl"	 Miranda Kerr	Mary Bl	411,1268
"1)
Mary Pierrepont's mother is Lady Mary Feilding.
2)
William Thomas Hamill's mother is Helyn Harriette Mumford.
3)
Flora Louisa Cecilia MacLeod's mother is Lady Agnes Mary Cecilia Northcote.
4)
Barbara Ann Spooner's mother is Barbara Gough.
5)
Archibald Loudon Snowden's mother is Margaret Bines Loudon.
6)
Fred Lincoln Wray, Jr.'s mother is Mary Elizabeth Wray.
"	 Lillian M. Wray	Mary Elizabeth Wray.	28,8485,36,4,6,34256
"1)
Thomas Morgan Robertson's mother is Theodosia Spring Rice.
2)
Henry Maximilian Beerbohm's mother is Eliza Draper.
3)
Peter Sydney Ernest Aylen's mother is May Bunny.
4)
Evangeline Brewster Johnson's mother is Evangeline Brewster Johnson.
5)
Princess Alexandra Irene Margaretha Elisabeth Bathildis of Hanover's mother is Princess Ortrud of Schleswig-Holstein-Sonderburg-Glücksburg.
6)
Lily Evans's mother is Lily Evans."	 Mrs. Evans	Lily Evans.	4,160,7
"1)
Sean Morton Downey's mother is Barbara Bennett.
2)
Edward Louis Bernays's mother is Anna Freud Bernays.
3)
John Henry Brodribb's mother is Mary Behenna.
4)
Olivia Susan Clemens's mother is Olivia Langdon Clemens.
5)
Eleanor Axson Sayre's mother is Jessie Woodrow Wilson Sayre.
6)
Loudon Snowden Wainwright III's mother is Mary Elizabeth W"	 Martha Harriet Taylor	Mary Elizabeth W	15,95,155
"1)
Robert Swan Mueller III's mother is Alice C. Truesdale.
2)
Isabella Delves Broughton's mother is Helen Shore.
3)
Susan Alexandra Weaver's mother is Elizabeth Inglis.
4)
Joan Alexandra Molinsky's mother is Beatrice Grushman Molinsky.
5)
Audrey Kathleen Ruston's mother is Ella van Heemstra.
6)
Daniel Foe's mother is Mary Elizabeth"	 Alice Marsh	Mary Elizabeth	5,959
"1)
Lily Evans's mother is Mrs. Evans.
2)
Arthur Whitten Brown's mother is Emma Whitten.
3)
Colville Adrian de Rune Barclay's mother is Louise Melanie de Belzim.
4)
Edgar Eugene Rand's mother is Nettie Hale.
5)
Rachel Sabiha Johnson's mother is Charlotte Johnson Wahl.
6)
August Philip Hawke Brooksbank's mother is Mrs. Brooksbank"	 Princess Eugenie	Mrs. Brooksbank	386,1141,3576,63
"1)
Serena Jameka Williams's mother is Oracene Price.
2)
Anna Lucia Attanasio's mother is Katie Jacobs.
3)
Edith Roosevelt Derby's mother is Ethel Roosevelt Derby.
4)
Francis William Petre's mother is Mary Walmesley.
5)
Archibald Christie's mother is Ellen Ruth Coates.
6)
Henrik Johan Ibsen's mother is Anna Ibsen."	 Marichen Altenburg	Anna Ibsen.	39,14198,559,6853,9463
"1)
Priscilla Ann Wagner's mother is Ann.
2)
Mary FitzClarence's mother is Dorothea Bland.
3)
Katharine Edith Carlotta Norton's mother is Katharine Buckner McVickar.
4)
Timothy John Berners-Lee's mother is Mary Lee Woods.
5)
Anne Kathleen Maloney's mother is June Lockhart.
6)
Mary MacLeod McConnel's mother is Mary MacLeod."	 Mary McConnel	Mary MacLeod.	0,1,22,29144
"1)
Scott Clinton Reeves's mother is Jacelyn Reeves.
2)
Shawn Corey Carter's mother is Gloria Carter.
3)
Helen Mary Wilson's mother is Ethel Mary Schuster.
4)
Jemma Madeleine Kidd's mother is Wendy Hodge.
5)
Frances Payne Bingham's mother is Mary Perry Bingham.
6)
Mary Elizabeth Ashe à Court-Repington's mother is Mary Elizabeth Ashe à Court-Rep"	 Mary Elizabeth Catherine A’Court	Elizabeth Ashe à Court-Rep	0,0,1272,64,1239,27599,199
"1)
Dolly Rebecca Parton's mother is Avie Lee Parton.
2)
Jeffrey Ross Hyman's mother is Charlotte Lesher.
3)
Keith Ian Carradine's mother is Sonia Sorel.
4)
Charles Kenneth Howard-Bury's mother is Lady Emily Bury.
5)
Hiram Ulysses Grant's mother is Hannah Simpson Grant.
6)
Mary Victoria Leiter's mother is Mary Leiter."	 Mary Theresa Carver	is Mary Leiter.	0,29,442,12015
"1)
Jonathan Arthur DeBarge's mother is Etterlene DeBarge.
2)
Katherine Mary Norton's mother is Sarah Jane Carr.
3)
William Henry Lawrence Peter Wentworth-Fitzwilliam's mother is Lady Maud Dundas.
4)
Corey Parker Haas's mother is Jillian Fink.
5)
Ann Clare Boothe's mother is Anna Snyder.
6)
Katherine Boyer Waterston's mother is Mary Elizabeth Waterston."	 Lynn Louisa Woodruff	Mary Elizabeth Waterston.	226,16,2084,2689,32009
"1)
Richard Treat Williams's mother is Marian Andrew.
2)
Algernon Edward West's mother is Lady Maria Walpole.
3)
Julia Romana Howe's mother is Julia Ward Howe.
4)
Philippa Charlotte Middleton's mother is Carole Middleton.
5)
Heather Rima Te Wiata's mother is Beryl Te Wiata.
6)
Caroline Webster Schermerhorn's mother is Caroline Webster"	 Helen White	Caroline Webster	12,105
"1)
Marshall Bruce Mathers III's mother is Debbie Nelson.
2)
Lilian Osborne's mother is Fanny Osborne.
3)
Harry Lillis Crosby's mother is Catherine Helen Harrigan.
4)
Beryl Catherine Myatt's mother is Dorothy Emma M. S. Wood.
5)
Billie Eilish Pirate Baird O\'Connell's mother is Maggie Baird.
6)
Mary Rothes Margaret Tyssen-Amherst's mother is Mary Rothes."	 Margaret Susan Mitford	is Mary Rothes.	1,57,32716,724
"1)
Mary Stuart Harrison's mother is Eliza Lewis Carter Tucker.
2)
Caroline Bouvier Kennedy's mother is Jacqueline Kennedy Onassis.
3)
Lionel Herbert Blythe's mother is Georgiana Drew.
4)
Lucy Bethia Colquhoun's mother is Frances Sarah Fuller Maitland.
5)
Betty Joan Perske's mother is Natalie Bacal.
6)
Arthur Christopher Orme Plummer's mother is Mary Elizabeth Plummer"	 Isabella Mary Abbott	Mary Elizabeth Plummer	67,4758,66,42975
"1)
Frances Payne Bingham's mother is Mary Perry Bingham.
2)
David Bruce Cassidy's mother is Evelyn Ward.
3)
Eugene Willford Markey's mother is Alice White.
4)
Walter Frederick Mondale's mother is Claribel Hope Cowan.
5)
Marjorie Jacqueline Bouvier's mother is Jacqueline Bouvier.
6)
Edith Newbold Jones's mother is Mary Elizabeth Jones.
7)"	 Lucretia Stevens Rhinelander	Elizabeth Jones. 7)	68,22051,7140,222,10000,14133,11240
"1)
Kourtney Mary Kardashian's mother is Kris Jenner.
2)
William Lyon Mackenzie King's mother is Isabel Grace Mackenzie.
3)
Joseph Robinette Biden III's mother is Neilia Hunter.
4)
Shawn Corey Carter's mother is Gloria Carter.
5)
Alicia Christian Foster's mother is Evelyn Ella \'Brandy\' Almond.
6)
Dino Paul Crocetti's mother is Mary Croc"	 Angela Barra	Mary Croc	64,503,7093
"1)
Samuel Alexander Mendes's mother is Valerie Mendes.
2)
Sarah Margaret Ferguson's mother is Susan Barrantes.
3)
László Josef Willinger's mother is Margaret Willinger.
4)
Elizabeth Peabody Alcott's mother is Abby May.
5)
Duncan James Corrowr Grant's mother is Ethel Isabel McNeil.
6)
Penelope Washburn Standley's mother is Mary Standley.
"	 Florence Adell Standley	is Mary Standley.	66,155,9,6,7314
"1)
Karl Anderson Jr.bn's mother is Joan.
2)
Natasha Obama's mother is Michelle Obama.
3)
Alexander Franklin James's mother is Zerelda James.
4)
Johan Stuart Wheeler's mother is Betty Lydia Gibbons.
5)
Sydney Anne Bristow's mother is Irina Derevko.
6)
Kathrin Romary Beckinsale's mother is Mary Elizabeth Beck"	 Judy Loe	Elizabeth Beck	165,29,24060
"1)
King Cairo Stevenson's mother is Blac Chyna.
2)
Sarah Elizabeth Huckabee's mother is Janet Huckabee.
3)
Mariska Magdolna Hargitay's mother is Jayne Mansfield.
4)
Keira Christina Knightley's mother is Sharman Macdonald.
5)
Peter Gene Hernandez's mother is Bernadette Bayot.
6)
Elizabeth Harriet Beecher's mother is Mary Elizabeth Beecher.
"	 Roxana Foote Beecher	Mary Elizabeth Beecher.	290,3198,1549,425,5300,37471,1631
"1)
Barbara Ann Spooner's mother is Barbara Gough.
2)
Ronda Jean Rousey's mother is AnnMaria De Mars.
3)
Victoria Alexandrina Maria Louisa Stuart-Wortley's mother is Lady Emmeline Stuart-Wortley.
4)
Susan Elizabeth Mary Stewart-Mackenzie's mother is Hannah Charlotte Hope-Vere.
5)
Sally Margaret Field's mother is Margaret Field.
6)
Martha Campbell Carradine's mother is Lady Mary Carrad"	 Shelley Plimpton	Mary Carrad	1457,787,9431,115
"1)
Thomas Spring Rice's mother is Ellen Mary Frere.
2)
Theodore John Kaczynski's mother is Wanda Dombek.
3)
Henry Cabot Lodge, Jr.'s mother is Mathilda Elizabeth Frelinghuysen Davis.
4)
Alexandra Nada Victoria Mountbatten's mother is Penny Mountbatten.
5)
Mary Anne Evans's mother is Christiana Pearson.
6)
Wilmot Reed Hastings, Jr.'s mother is Mary Elizabeth Frere.
"	 Joan Amory Loomis	Mary Elizabeth Frere.	151,336,16958,9970,3809,1202
"1)
Ava Lavinia Gardner's mother is Mary Elizabeth Baker.
2)
Sara Coleridge's mother is Sarah Fricker.
3)
Anne Kathleen Maloney's mother is June Lockhart.
4)
Thomas Jeffrey Hanks's mother is Janet Marylyn Frager.
5)
Walter Houghston's mother is Elizabeth McGibbon.
6)
Anne Spencer Morrow's mother is Mary Elizabeth Baker"	 Elizabeth Cutter Morrow	Mary Elizabeth Baker	1,4556,46
"1)
Zerelda Elizabeth Cole's mother is Sarah Sally Cole.
2)
Alexander Francis Zemeckis's mother is Mary Ellen Trainor.
3)
Shepsel Ber Nudelman's mother is Vitsche Nudelman.
4)
James Richard Atkin's mother is Mary Elizabeth Ruck.
5)
Kathrin Romary Beckinsale's mother is Judy Loe.
6)
Pierre Samuel du Pont IV's mother is Mary Elizabeth du"	 Jane du Pont	Mary Elizabeth du	29,62,109
"1)
William Edward Haslam's mother is Cynthia Deming Haslam.
2)
Oceana Wardlaw Martin's mother is Caroline Belle Wardlaw.
3)
Jean Wedderburn's mother is Isabella Clerk.
4)
Helen Margaret Hodgson's mother is Eliza Amy Hodgson.
5)
George Herbert Walker Bush's mother is Dorothy Walker Bush.
6)
Flora Alexandra Ogilvy's mother is Mary Elizabeth Ogil"	 Julia Ogilvy	Elizabeth Ogil	38,1,11762,2065
"1)
Victoria Jemma Butler-Henderson's mother is Valerie Taylor.
2)
Julian Russell Sturgis's mother is Juliet Overing Boit.
3)
George Orson Welles's mother is Beatrice Ives.
4)
St. George William Lane Lane Fox's mother is Alice Stanley.
5)
Matilda Charlotte Vining's mother is Amelia Vining.
6)
Olivia Susan Clemens's mother is Mary Clemens.
"	 Olivia Langdon Clemens	is Mary Clemens.	14,386,1311,8,48157
"1)
Cecilia Cavendish-Bentinck's mother is Louisa Cavendish-Bentinck.
2)
Girard Brown Henderson's mother is Ella Margaret Brown.
3)
William George Armstrong's mother is Anne Potter.
4)
Oliver Julian Patrick's mother is Stephanie Patrick.
5)
Dorothy Emily Stevenson's mother is Dorothy Anne Roberts.
6)
Chulalongkorn Bodindradeva Mahamongkut Burusayaratana Rajravivongse Varutamabhong Paripatra Sirivatana Rajakumar's mother is Suthida Rajak"	 Debsirindra	Rajak	232,15281,6,1949,63
"1)
Adeline Flora Campbell's mother is Jane Draper Campbell.
2)
Corey Parker Haas's mother is Jillian Fink.
3)
Jeffrey Edward Epstein's mother is Pauline Epstein.
4)
Thomas Coleman du Pont's mother is Ellen Coleman Du Pont.
5)
Augustus John Smith's mother is Mary Isabella Pechell.
6)
Stewart Armstrong Copeland's mother is Mary Elizabeth Copeland"	 Lorraine Copeland	Elizabeth Copeland	191,11255,0,0
"1)
Agnata Frances Ramsay's mother is Mary Elizabeth Charlotte Scott-Kerr.
2)
Tania Rosamund Coleridge's mother is Everild Hambrough.
3)
Ernest Roland Wilberforce's mother is Emily Sargent.
4)
Helene Wallace Stoepel's mother is Matilda Heron.
5)
Katharine Parr's mother is Maud Green, Lady Parr.
6)
John Lighton Synge's mother is Mary Elizabeth Scott"	 Ellen Frances Price	Mary Elizabeth Scott	14,5,580
"1)
James Madison, Jr.'s mother is Eleanor Rose Conway.
2)
Patrick Arnold Shriver Schwarzenegger's mother is Maria Shriver.
3)
Grace Graham Wilson's mother is Melissa Johnston.
4)
Albus Percival Wulfric Brian Dumbledore's mother is Kendra Dumbledore.
5)
John Hay Drummond Hay's mother is Louisa Margaret Thomson.
6)
Anne Elizabeth Alice Louise's mother is Mary Elizabeth"	 Elizabeth II	Mary Elizabeth	1,1306
"1)
Mary Pamela Berry's mother is Mary Lilian Holmes.
2)
Jeremy Bernard Corbyn's mother is Naomi Loveday Josling.
3)
Adelaide Brevoort Close's mother is Marjorie Merriweather Post.
4)
Julia O\'Hara Stiles's mother is Judith Newcomb Stiles.
5)
Moses Amadeus Farrow's mother is Mia Farrow.
6)
William Roger Paton's mother is Mary Paton."	 Elisa Deborah Burnett	is Mary Paton.	23,11442,15698,2641
"1)
Samuel Henry William Llewellyn's mother is Alice Jennings.
2)
Mary Morris's mother is Jane Morris.
3)
Edward John Spencer's mother is Cynthia Spencer, Countess Spencer.
4)
Anne Boleyn's mother is Elizabeth Boleyn, Countess of Wiltshire.
5)
Princess Alexandrina Victoria of Kent's mother is Princess Victoria of Saxe-Coburg-Saalfeld.
6)
William Bruce Mageean Lansbury's mother is Elizabeth Lansbury.
"	 Moyna Macgill	Elizabeth Lansbury.	1149,10966,1975,3407,36818
"1)
Joanne Rowling's mother is Anne Rowling.
2)
Jonathan Hopkin Hill's mother is Paddy Marguerite Henwood.
3)
Francis Bernard's mother is Margaret Winlowe.
4)
Thomas Cruise Mapother IV's mother is Mary Lee Pfeiffer.
5)
Mary Stevenson Cassatt's mother is Katherine Kelso Cassatt.
6)
Joan Violet Maurice's mother is Mary Elizabeth H"	 Margaret Helen Marsh	Mary Elizabeth H	3,24,389
"1)
Kathleen Lilian Agnes Tuckey's mother is Agnes Tuckey.
2)
Anders Leonard Zorn's mother is Grudd Anna Andersdotter.
3)
Jane Alice Peters's mother is Elizabeth Knight.
4)
Jeanette Sherwin Göerlitz's mother is Amy Sherwin.
5)
Edwina Cynthia Annette Ashley's mother is Amalia Cassel.
6)
Michael Hunter Butler's mother is Elizabeth Butler."	 Vonda Butler	Elizabeth Butler.	177,33612,177
"1)
Corinne Douglas Robinson's mother is Corinne Roosevelt Robinson.
2)
Elisabeth Cabot's mother is Hannah Lowell Jackson.
3)
John Adam Belushi's mother is Agnes Belushi.
4)
Apsley George Benet Cherry's mother is Evelyn Edith Sharpin.
5)
Antonio Francesco Coppola's mother is Maria Coppola.
6)
Marie Dolores Eliza Rosanna Gilbert's mother is Mary Eliza"	 Eliza Gilbert	Mary Eliza	5,6587,9027
"1)
Diana Frances Spencer's mother is Frances Shand Kydd.
2)
Bhīvā Rāmjī Sakpāḷ's mother is Bhimabai Ramji Sakpal.
3)
Catherine Potter's mother is Lawrencina Heyworth.
4)
Patrick Barnabas Burke Mayhew's mother is Sheila Margaret Burke Roche.
5)
David Graham Niven's mother is Henriette Julia Degacher.
6)
Alex James Murphy's mother is Mary Elizabeth Murphy.
"	 Päivi Murphy	Elizabeth Murphy.	188,17628,21821,6069,404
"1)
Percy Rivington Pyne's mother is Maud Howland.
2)
Melvin Kaminsky's mother is Kate Kaminsky.
3)
Anthony Ashley-Cooper,'s mother is Lady Harriet Chichester.
4)
Suri Cruise's mother is Katie Holmes.
5)
Catherine Potter's mother is Lawrencina Heyworth.
6)
Georgiana Spencer's mother is Lady Mary Spencer.
7)"	 Georgiana Spencer, Countess Spencer	Lady Mary Spencer. 7)	24,9255,0,5,622,9388,10254
"1)
Carl Frederick William Tandberg's mother is Alvilde Marie Magdalene Naess.
2)
John Francis Craven's mother is Ella Mayer.
3)
Charles Warren Fairbanks's mother is Mary Adelaide DeForest Fairbanks.
4)
Alan Mathison Turing's mother is Ethel Sara Stoney.
5)
Alexander Charles Ogilvy's mother is Julia Ogilvy.
6)
Corbin Dean Bernsen's mother is Mary Bern"	 Jeanne Cooper	Mary Bern	137,382
"1)
Dakota Mayi Johnson's mother is Melanie Griffith.
2)
Julia Margaret Pattle's mother is Adeline Maria de l\'Etang.
3)
Marilyn Ann Briggs's mother is Virginia Richardson.
4)
Nancy Sandra Sinatra's mother is Nancy Sinatra.
5)
Clive Douglas Christopher Joy-Morancho's mother is Montserrat Morancho Saumench.
6)
Terrance Stanley Fox's mother is Mary Elizabeth"	 Betty Fox	Mary Elizabeth	19,1
"1)
Kate Garry Hudson's mother is Goldie Hawn.
2)
Roy Harris Jenkins's mother is Hattie Harris.
3)
Edwin Wallace Neff's mother is Nancy McNally Neff.
4)
Madonna Louise Ciccone's mother is Madonna Louise Fortin.
5)
Deborah Vivien Freeman-Mitford's mother is Sydney Bowles.
6)
David Russell Lee's mother is Elizabeth Lee."	 Maureen Lee	Elizabeth Lee.	62,38267,7
"1)
Nicholas James D\'Arcy's mother is Elizabeth Martyn.
2)
Josephine Rose Lederer's mother is Reine Davies.
3)
Elvis Aaron Presley's mother is Gladys Presley.
4)
Anthony Trollope's mother is Frances Trollope.
5)
Harriet Mulford Stone's mother is Harriett Mulford.
6)
John Adam Belushi's mother is Mary Ann Belushi"	 Agnes Belushi	Ann Belushi	109,3939,0,0
"1)
Margaret Rose's mother is Queen Elizabeth The Queen Mother.
2)
Carlos Irwin Estévez's mother is Janet Sheen.
3)
Zelda Rae Williams's mother is Marsha Garces.
4)
Jacob Bruskin Gershowitz's mother is Rose Bruskina.
5)
Gertrude Vanderbilt's mother is Alice Claypoole Gwynne.
6)
Edward Bridge Danson III's mother is Mary Danson"	 Jessica MacMaster	Mary Danson	314,123,5953
"1)
Michael Rubens Bloomberg's mother is Charlotte Bloomberg.
2)
Richard Walter John Montagu Douglas Scott's mother is Jane Scott, Duchess of Buccleuch.
3)
John Stuart Agnew's mother is Elizabeth Close.
4)
Elizabeth Douglas's mother is Martha Elizabeth Rouse.
5)
Domenica Costa's mother is Terry Ray Costa.
6)
Anna Eleanor Roosevelt's mother is Anna Eleanor"	 Eleanor Roosevelt	Anna Eleanor	1,1
"1)
Robert Reiner's mother is Estelle Reiner.
2)
The Hon. Evan Frederick Morgan's mother is Lady Katharine Carnegie.
3)
Gabriella Marina Alexandra Ophelia Windsor's mother is Princess Michael of Kent.
4)
Beatrice Elizabeth Mary of York's mother is Sarah, Duchess of York.
5)
Elizabeth Hervey's mother is Elizabeth Davers.
6)
Edmund Emil Kemper III's mother is Princess Mary of Denmark"	 Clarnell Stage	of Denmark	491,38333,5676,11888
"1)
Mary Frances Reynolds's mother is Maxine Reynolds.
2)
Leslie Lynch King Jr.'s mother is Dorothy Ayer Gardner Ford.
3)
Henry Warren Beaty's mother is Kathlyn Corinne Maclean.
4)
Mary Westenra's mother is Mittie Naylor.
5)
Katherine Mary Norton's mother is Sarah Jane Carr.
6)
Jeanette Sherwin Göerlitz's mother is Mary Elizabeth ("	 Amy Sherwin	Elizabeth (	100,44,24865
"1)
Elizabeth March's mother is Marmee March.
2)
Lady Olympia Arabella Kitty Spencer-Churchill's mother is Camilla Thorp.
3)
Tudor St. John Harris's mother is Elizabeth Rees-Williams.
4)
Autumn Patricia Kelly's mother is Kathleen McCarthy.
5)
David Ivor Davies's mother is Clara Novello Davies.
6)
Robin Caspar Walker's mother is Mary Walker.
7"	 Tessa Joan Prout	Mary Walker. 7	176,21861,2845,1130,3390
"1)
Dorothy Jean Dandridge's mother is Ruby Dandridge.
2)
Frances Ruth Roche's mother is Ruth Roche, Baroness Fermoy.
3)
Ashlee Nicole Simpson's mother is Tina Ann Drew.
4)
Sarah Borrow's mother is Sarah Fowles.
5)
Mary Elizabeth Donaldson's mother is Henrietta Clark Donaldson.
6)
Charles Villiers Stanford's mother is Mary Elizabeth Stanford"	 Mary Henn	Elizabeth Stanford	0,20,16583
"1)
Adeline Virginia Stephen's mother is Julia Stephen.
2)
Murry Gage Wilson's mother is Edith Sophia Sthole.
3)
James Lablache Stewart's mother is Frederica Eliza Lablache Stewart.
4)
Bhīvā Rāmjī Sakpāḷ's mother is Bhimabai Ramji Sakpal.
5)
Elizabeth Charlotte Lucy Asquith's mother is Margot Asquith.
6)
David Fielding Gough Boyd's mother is Elizabeth Charlotte Lucy"	 Doris Boyd	Charlotte Lucy	39,4599,1
"1)
John William Alcock's mother is Mary Whitelegg.
2)
Alexander Amin Casper Keynes's mother is Zelfa Cecil Hourani.
3)
Unity Valkyrie Mitford's mother is Sydney Bowles.
4)
Grace Graham Wilson's mother is Melissa Johnston.
5)
Ethan Green Hawke's mother is Leslie Carole Green.
6)
Edmund Francis Vesey Knox's mother is Mary Elizabeth"	 Margaret Garrett	Mary Elizabeth	2,741
"1)
William Fox's mother is Angela Muriel Darita Worthington.
2)
Kathleen Sophia Hambrough's mother is Charlotte Jane Fleming.
3)
Amy Belle Sawyer Stiller's mother is Anne Meara.
4)
Frances Ruth Roche's mother is Ruth Roche, Baroness Fermoy.
5)
Emily Susan Christian's mother is Emily Margaret Moore.
6)
Melissa Warburg Rosenburg's mother is Mary Elizabeth"	 Joan Rivers	Mary Elizabeth	94,5228
"1)
Edward Henry Garnier's mother is Lavender de Grey.
2)
Arthur Colley Wellesley's mother is Anne Wellesley, Countess of Mornington.
3)
William Blake Crump's mother is Lillian Grommett.
4)
Alastair Edward Henry Worsley's mother is Sarah Mitchell.
5)
Henrietta Georgiana Marcia Lascelles Iremonger's mother is Harriet Gambier.
6)
Thomas Dalyell Loch's mother is Mary Ann Dalyell"	 Eleanor Isabel Dalyell	Mary Ann Dalyell	24,868,0,0
"1)
Alistair Allan Horne's mother is Auriol Hay.
2)
Jeanette Sherwin Göerlitz's mother is Amy Sherwin.
3)
The Honourable Louis Charles Alexander Herbert's mother is Victoria Herbert, Countess of Pembroke.
4)
Dale Carnegie's mother is Amanda Elizabeth Harbison.
5)
Matthew Staton Bomer's mother is Elizabeth Macy Staton.
6)
Patrick Barnabas Burke Mayhew's mother is Elizabeth Mayhew."	 Sheila Margaret Burke Roche	mother is Elizabeth Mayhew.	216,12,57,3059
"1)
Sybil Misch's mother is Kate Friedländer.
2)
Margaretha Désirée Victoria of Sweden's mother is Princess Sibylla of Saxe-Coburg and Gotha.
3)
Lucille Désirée Ball's mother is Desiree Hunt.
4)
X AE A-XII Musk's mother is Grimes.
5)
Valerie Aurora Henson's mother is Carolyn Meinel.
6)
Maria Gunning's mother is Mary Gunning."	 Bridget Bourke	Mary Gunning.	271,18044,17475,4806
"1)
Richard Starkey's mother is Elsie Starkey.
2)
William Hamilton's mother is Elizabeth Stirling.
3)
Margaret Hilda Roberts's mother is Beatrice Ethel Stephenson.
4)
Mabel Ellen Dove's mother is Eva Buckman.
5)
Edith Matilda Clara Kimball's mother is Pauline Garrette Kimball.
6)
Peter Reginald Frederick Hall's mother is Mary Hall."	 Grace Pamment	Mary Hall.	36,5731,14577
"1)
Hugh Denis Charles FitzRoy's mother is Lady Doreen Buxton.
2)
Dolley Payne's mother is Mary Coles.
3)
Nancy Helena Columbia Palmer's mother is Esther Eneutseak.
4)
Amber Rose Tamara Le Bon's mother is Yasmin Le Bon.
5)
Virginia Cathryn Rowlands's mother is Lady Rowlands.
6)
Clinton Engle Howard's mother is Lady Howard.
7"	 Jean Speegle Howard	Lady Howard. 7	48,1283,3056,3075,10975
"1)
Wilmot Reed Hastings, Jr.'s mother is Joan Amory Loomis.
2)
Sydney Anne Bristow's mother is Irina Derevko.
3)
Peter Seeger's mother is Constance de Clyver Edson.
4)
Frances Ruth Roche's mother is Ruth Roche, Baroness Fermoy.
5)
James Oliver Cromwell's mother is Kay Johnson.
6)
John Theodore Cuthbert Moore-Brabazon's mother is Mary Elizabeth"	 Emma Richards	Mary Elizabeth	45,737
"1)
Kanye Omari West's mother is Donda West.
2)
Diana Frances Spencer's mother is Frances Shand Kydd.
3)
Eric Arthur Blair's mother is Ida Mabel Limouzin.
4)
Anne Woesha Cloud's mother is Elizabeth Bender Roe Cloud.
5)
Adam Delmar Carpenter's mother is Eulla Carpenter.
6)
Sara Coleridge's mother is Mary Coler"	 Sarah Fricker	Mary Coler	4,195,1899
"1)
David Evan McMullin's mother is Lanie McMullin.
2)
Margaretta Bleecker's mother is Ann Eliza Bleecker.
3)
Marlon Rosegold McVey-Roudette's mother is Vonnie Roudette.
4)
Vernon Aubrey Wray's mother is Lillian M. Wray.
5)
John Ernest Steinbeck's mother is Olive Hamilton.
6)
Gertrude Margaret Lowthian Bell's mother is Mary Low"	 Maria Shield	Mary Low	95,6433
"1)
Heath Andrew Ledger's mother is Sally Ramshaw.
2)
Kimberly Noel Kardashian's mother is Kris Jenner.
3)
Kathryn Anne Sharkey's mother is Rosalie Solis.
4)
Julian Wyatt Glover's mother is Honor Wyatt.
5)
David Wright Miliband's mother is Marion Kozak.
6)
Gertrude Augusta Gosling's mother is Mary Gosling"	 Eleanor Spencer Smith	is Mary Gosling	19,431,7615
"1)
Joseph Patrick Kennedy's mother is Mary Augusta Hickey.
2)
Henry Codman Potter I's mother is Sarah Maria Nott.
3)
Henrik Johan Ibsen's mother is Marichen Altenburg.
4)
Sally Margaret Field's mother is Margaret Field.
5)
Isabella Augusta Persse's mother is Frances Barry.
6)
Susan Elizabeth Mary Stewart-Mackenzie's mother is Mary Elizabeth Stewart.
7"	 Hannah Charlotte Hope-Vere	Elizabeth Stewart. 7	42,60,223,1,156,7805
"1)
Georgiana Charlotte Clive Bayley's mother is Emily Bayley.
2)
Agnata Frances Ramsay's mother is Mary Elizabeth Charlotte Scott-Kerr.
3)
Anne Caldwell's mother is Elizabeth Stamford.
4)
Kathleen Annie Pannonica Rothschild's mother is Rózsika Rothschild.
5)
John Christopher Depp's mother is Betty Sue Wells.
6)
Angelica Vanessa Bell's mother is Mary Elizabeth"	 Vanessa Bell	Mary Elizabeth	289,9
"1)
Anna Eleanor Roosevelt's mother is Eleanor Roosevelt.
2)
Jonathan Hopkin Hill's mother is Paddy Marguerite Henwood.
3)
David Charles Henshaw Austin's mother is Lilian Austin.
4)
Agnata Frances Ramsay's mother is Mary Elizabeth Charlotte Scott-Kerr.
5)
Irene Louise Gertrude Marinoff's mother is Valerie Mathilde Wilhelmina Abraham.
6)
Heather Rima Te Wiata's mother is Mary Elizabeth Te Wiata"	 Beryl Te Wiata	Elizabeth Te Wiata	96,19680,0,0,0
"1)
Mary Theresa Johnson's mother is Teresa Johnson Furse.
2)
Caroline Elizabeth Sarah Sheridan's mother is Caroline Henrietta Sheridan.
3)
Mary Ann Drummond's mother is Frances Drummond.
4)
Howard Brush Dean III's mother is Andrée Belden Maitland.
5)
Edward Cecil Guinness's mother is Elizabeth Guinness.
6)
Doria Loyce Ragland's mother is Elizabeth Ragland"	 Jeanette Arnold	Elizabeth Ragland	87,5942,31899
