"1)
Marion Harland gave birth to Virginia Belle Terhune on 21 May 1865.
2)
Kathleen Merrell Staats gave birth to Arlene Hart White on 11 November 1916.
3)
Marni Nixon gave birth to Andrew Maurice Gold on 02 August 1951.
4)
Henrietta Mary Amy Simpson gave birth to Mary Amabel Nassau Strachey on 10 May 1894.
5)
May Sutton gave birth to Dorothy May Bundy on 01 September 1916.
6)
Edith Tolkien gave birth to Christopher John Reuel Tolkien on 18 April 1917"	 21 November 1924	18 April 1917	19,4,9
"1)
Lady Emmeline Stuart-Wortley gave birth to Victoria Alexandrina Maria Louisa Stuart-Wortley on 01 January 1837.
2)
Julia Stephen gave birth to Adeline Virginia Stephen on 25 January 1882.
3)
Amai Bona Mugabe gave birth to Robert Gabriel Mugabe on 21 February 1924.
4)
Amice de Clare gave birth to Isabel de Redvers on 01 July 1237.
5)
Dorothy Hope Franklyn gave birth to George Edward Peter Thorneycroft on 26 July 1909.
6)
Christina C. Hicks gave birth to Penelope Mary Knox on 01 January 18"	 17 December 1916	01 January 18	5,8,32
"1)
Vonda Butler gave birth to Daniel Nicholas Butler on 19 April 1984.
2)
Jane Hawker gave birth to Frances Anne Seymour on 14 August 1807.
3)
Mary Threshie gave birth to Robert Threshire Reid on 03 April 1846.
4)
Lilian Austin gave birth to David Charles Henshaw Austin on 16 February 1926.
5)
Julia Neale Jackson gave birth to Thomas Jonathan Jackson on 21 January 1824.
6)
Ann gave birth to Priscilla Ann Wagner on 16 February 18"	 24 May 1945	16 February 18	11,10,63
"1)
Helen White gave birth to Caroline Webster Schermerhorn on 22 September 1830.
2)
Katherine Edith Sadleir gave birth to David Richard Beatty on 17 January 1871.
3)
Clara Smith gave birth to Vere Thomas Goold on 02 October 1853.
4)
Lorraine Copeland gave birth to Stewart Armstrong Copeland on 16 July 1952.
5)
Emily Margaret Moore gave birth to Emily Susan Christian on 01 January 1866.
6)
Jane Griffies gave birth to Mary Anne Roscoe on 16 February 1868"	 05 August 1795	16 February 1868	27,9,6,94
"1)
Elizabeth Thompson gave birth to Richard Urban Butler on 15 March 1882.
2)
Jada Pinkett Smith gave birth to Willow Camille Reign Smith on 31 October 2000.
3)
Mary Yankovic gave birth to Alfred Matthew Yankovic on 23 October 1959.
4)
Anna Bateson gave birth to Margaret Bateson on 27 February 1860.
5)
Dorothy Anne Roberts gave birth to Dorothy Emily Stevenson on 18 November 1892.
6)
Sally Taylor gave birth to Thomas Oliver Chaplin on 27 February 18"	 08 March 1979	27 February 18	60,4,105
"1)
Maria Mott gave birth to Anna Coffin Davis on 21 April 1838.
2)
Margot Asquith gave birth to Elizabeth Charlotte Lucy Asquith on 26 February 1897.
3)
Annette Ekblom gave birth to Amelia Catherine Bennett on 04 June 1982.
4)
Alice Marsh gave birth to Daniel Foe on 30 September 1660.
5)
Eliza Ballou gave birth to James Abram Garfield on 19 November 1831.
6)
Lita Grey gave birth to Sydney Earle Chaplin on 16 February 18"	 31 March 1926	16 February 18	21,4,49
"1)
Jean Baucus gave birth to Maxwell Sieben Enke on 11 December 1941.
2)
Gladys Monroe gave birth to Norma Jeane Mortenson on 01 June 1926.
3)
Elizabeth Stuart gave birth to Gilbert Charles Stuart on 03 December 1755.
4)
Melek Hanim gave birth to Frederick Millingen on 01 January 1836.
5)
Debbie Nelson gave birth to Marshall Bruce Mathers III on 17 October 1972.
6)
Joan Collins gave birth to Tara Cynara Newley on 23 April 18"	 12 October 1963	23 April 18	23,7,55
"1)
Margaret Crane gave birth to Sarah Margaret Fuller on 23 May 1810.
2)
Susanna Crash gave birth to Edward Gibbon Wakefield on 20 March 1796.
3)
Mary Stow gave birth to George Robert Stowe Mead on 01 January 1863.
4)
Methyl Gertrude Palfrey gave birth to Mary Ann Palfrey on 06 March 1911.
5)
Harriett Mulford gave birth to Harriet Mulford Stone on 22 June 1844.
6)
Anne Virginia Threlfall gave birth to Theresa Anne Villiers on 23 June 18"	 05 March 1968	23 June 18	26,1,92
"1)
Hannah More Macaulay gave birth to George Otto Trevelyan on 20 July 1838.
2)
Grace Elizabeth Henley gave birth to Charles Fane De Salis on 19 March 1860.
3)
Mary Augusta Ridgway Bridson gave birth to Charles Leonard Augustus Parsons on 04 August 1923.
4)
Sophie, Countess of Wessex gave birth to Lady Louise Alice Elizabeth Mary Mountbatten-Windsor on 08 November 2003.
5)
Dorothy Hammond gave birth to Dorothy Katherine Standing on 18 February 1909.
6)
Julia Sorrell gave birth to Ethel Margaret Arnold on 16 February 18"	 01 January 1860	16 February 18	23,9,79
"1)
Nancy McNally Neff gave birth to Edwin Wallace Neff on 28 January 1895.
2)
Elmina Erskine gave birth to William Alexander Erskine West on 12 September 1839.
3)
Elizabeth Christ gave birth to Frederick Christ Trump on 11 October 1905.
4)
Jane Ludwell gave birth to Lucy Chester on 01 January 1685.
5)
Margaret Stickney Kendall gave birth to Elisabeth Kendall on 01 January 1896.
6)
Deborah Sue Davisson gave birth to Michael Fred Phelps II on 01 January 18"	 30 June 1985	01 January 18	22,9,106
"1)
Julia Rush Cutler Ward gave birth to Julia Ward on 27 May 1819.
2)
Margaret Helen Marsh gave birth to Joan Violet Maurice on 31 October 1903.
3)
Wanda Dombek gave birth to Theodore John Kaczynski on 22 May 1942.
4)
Jean Rae Erickson gave birth to Timothy Walter Burton on 25 August 1958.
5)
Sarah gave birth to Catherine Ball on 01 January 1788.
6)
Maria Hoes gave birth to James Isaac Van Alen on 01 January 1788"	 01 January 1773	01 January 1788	0,0,0,31
"1)
Oriales Rubio gave birth to Marco Antonio Rubio on 28 May 1971.
2)
Margaret Charters gave birth to Mary Fairfax on 26 December 1780.
3)
Susan Fish LeRoy gave birth to Edith Stuyvesant Dresser on 17 January 1873.
4)
Ellen Bray Wrenshall gave birth to Julia Boggs Dent on 26 January 1826.
5)
Jane Parker gave birth to Spencer George Matthews on 06 August 1988.
6)
Shelley gave birth to Katherine Elizabeth Upton on 23 March 18"	 10 June 1992	23 March 18	19,6,6
"1)
Katherine Medill McCormick gave birth to Robert Rutherford McCormick on 01 January 1880.
2)
Ann Sothern gave birth to Patricia Ann Sterling on 10 December 1944.
3)
Alexandra of Denmark gave birth to Victoria Alexandra Olga Mary on 06 July 1868.
4)
Jane Morris gave birth to Mary Morris on 25 March 1862.
5)
Abby May gave birth to Louisa May Alcott on 29 November 1832.
6)
Gayle Conelly Manchin gave birth to Heather Manchin on 23 March 18"	 27 June 1969	23 March 18	5,4,35
"1)
Emma Winsloe gave birth to Emma Alice Margaret Tennant on 02 February 1864.
2)
Marcheline Bertrand gave birth to James Haven Voight on 11 May 1973.
3)
Katherine Jackson gave birth to Marlon David Jackson on 12 March 1957.
4)
Selina Keagon gave birth to Cornelius Tuayan Keagon on 06 July 1996.
5)
Hannah Charlotte Hope-Vere gave birth to Susan Elizabeth Mary Stewart-Mackenzie on 18 May 1845.
6)
Mussee Lysberg gave birth to Anthony Perrinott Lysberg Barber on 18 May 18"	 04 July 1920	18 May 18	21,6,16
"1)
Eliza Jane Thatcher gave birth to Albert Victor Alexander on 01 May 1885.
2)
Miriam Howell gave birth to David Howell Petraeus on 07 November 1952.
3)
Lucille Ball gave birth to Lucie Désirée Arnaz on 17 July 1951.
4)
Marion Kozak gave birth to David Wright Miliband on 15 July 1965.
5)
Katherine Chamberlain gave birth to Elizabeth Harman on 30 August 1906.
6)
Cornelia Paterson Van Rensselaer gave birth to Euphemia White Van Rensselaer on 16 May 1885"	 01 January 1816	16 May 1885	20,11,0,53
"1)
Ulla Andersson gave birth to Quincy Delight Jones III on 23 December 1968.
2)
Joy Vogelsang gave birth to Nicolas Kim Coppola on 07 January 1964.
3)
Dorothy Thompson gave birth to Katharine Anna Thompson on 23 July 1956.
4)
Princess Alice of Battenberg gave birth to Philip of Greece and Denmark on 10 June 1921.
5)
Mary Walmesley gave birth to Francis William Petre on 27 August 1847.
6)
Isabella Clerk gave birth to Jean Wedderburn on 23 June 1848"	 07 August 1818	23 June 1848	37,7,0,54
"1)
Christine Anne Boldt gave birth to Benjamin Geza Affleck on 15 August 1972.
2)
Lurleen Brigham Burns Wallace gave birth to George Corley Wallace, III on 17 October 1951.
3)
Honor Wyatt gave birth to Robert Wyatt Ellidge on 28 January 1945.
4)
Eliza Jane Thatcher gave birth to Albert Victor Alexander on 01 May 1885.
5)
Sophia Weber gave birth to Eloise Lindauer on 01 April 1852.
6)
Violet Agnes Veitch gave birth to Noël Pierce Coward on 01 April 18"	 16 December 1899	01 April 18	3,10,8
"1)
Archduchess Maria Anna of Austria gave birth to Princess Alicia Maria Teresa Francesca Luisa Pia Anna Valeria of Bourbon-Parma on 13 November 1917.
2)
Naomi Foner Gyllenhaal gave birth to Margalit Ruth Gyllenhaal on 16 November 1977.
3)
Teri Bauer gave birth to Kimberly Bauer on 01 January 1987.
4)
Maybelle Carter gave birth to Valerie June Carter on 23 June 1929.
5)
Emily Gipps gave birth to Walter Howard Frere on 01 January 1863.
6)
Coretta Scott King gave birth to Yolanda Denise King on 16 November 1942"	 17 November 1955	16 November 1942	1,0,26
"1)
Mary D. Whyte gave birth to George Roger Waters on 06 September 1943.
2)
Irene Taylor gave birth to Phineas Taylor Barnum. on 05 July 1810.
3)
Marion Elaine Robinson gave birth to John Wayne Gacy, Jr. on 17 March 1942.
4)
Toby Riddle gave birth to Jefferson Charka Davis Riddle on 01 November 1862.
5)
Marion Ainsworth Burrows gave birth to Dallas Frederick Burrows on 22 July 1928.
6)
Isabella Campbell, Countess Cawdor gave birth to Lady Jean Violet Campbell on 18 June 18"	 31 May 1997	18 June 18	27,4,134
"1)
Linda McMahon gave birth to Shane Brandon McMahon on 15 January 1970.
2)
Beatrice Ives gave birth to George Orson Welles on 06 May 1915.
3)
Diana Mitford gave birth to Max Rufus Mosley on 13 April 1940.
4)
Kathleen Merrell Staats gave birth to Arlene Hart White on 11 November 1916.
5)
Jesse Lenore Weir gave birth to Lyndon Hermyle LaRouche Jr. on 08 September 1922.
6)
Belle Simon gave birth to Paul Frederick Simon on 16 April 1923"	 13 October 1941	16 April 1923	13,9,16
"1)
Margaret Willing Hare gave birth to John Powel Hare on 01 January 1786.
2)
Ella Adelaide Marsh gave birth to Douglas Elton Thomas Ullman on 23 May 1883.
3)
Katherine Tisch gave birth to Edwin John Fisher on 10 August 1928.
4)
Rosemary Janet Orr gave birth to William David Wiggin on 01 January 1966.
5)
Julia Ward Howe gave birth to Maud Howe on 09 November 1854.
6)
Arlyn Phoenix gave birth to River Jude Bottom on 01 January 18"	 23 August 1970	01 January 18	1,10,8
"1)
Lady Eleanor Maitland gave birth to Mary Balfour on 01 January 1817.
2)
Eleonora Randolph Coolidge gave birth to Eleonora Randolph Sears on 28 September 1881.
3)
Vanessa Bell gave birth to Angelica Vanessa Bell on 25 December 1918.
4)
Carey Wilson gave birth to Carey Anthony Wilson Jr. on 02 May 1926.
5)
Catherine Helen Harrigan gave birth to Harry Lillis Crosby on 02 May 1903.
6)
Elizabeth Stirling gave birth to William Hamilton on 02 May 1885"	 01 January 1788	02 May 1885	1,1,14,79
"1)
Rose Kennedy gave birth to Edward Moore Kennedy on 22 February 1932.
2)
Grimes gave birth to X AE A-XII Musk on 04 May 2020.
3)
Ruth Roche, Baroness Fermoy gave birth to Frances Ruth Roche on 20 April 1936.
4)
Lurleen Brigham Burns Wallace gave birth to George Corley Wallace, III on 17 October 1951.
5)
Margaret Neville Keynes gave birth to Mary Eglantyne Hill on 14 June 1914.
6)
Lita Grey gave birth to Sydney Earle Chaplin on 20 April 1917"	 30 March 1926	20 April 1917	20,8,7
"1)
Joan Nita Mary Bowring gave birth to Susannah Yolande Fletcher on 09 January 1939.
2)
Melissa Marlowe gave birth to Milan Marlowe Clausi on 22 March 2000.
3)
Roberta Remsen Laidlaw gave birth to Malcolm Stevenson Forbes Jr. on 18 July 1947.
4)
Yolanda Hadid gave birth to Anwar Mohamed Gerard Hadid on 22 June 1999.
5)
Phoebe Desha gave birth to Alva Erskine Smith on 17 January 1853.
6)
Oracene Price gave birth to Venus Ebony Starr Williams on 22 February 18"	 17 June 1980	22 February 18	5,3,30
"1)
Lynne Spears gave birth to Britney Jean Spears on 02 December 1981.
2)
Sirikit gave birth to Vajiralongkorn Borommachakkrayadisonsantatiwong Thewetthamrongsuboriban Aphikhunuprakanmahittaladunladet Phumiphonnaretwarangkun Kittisirisombunsawangkhawat Borommakhattiyaratchakuman on 28 July 1952.
3)
Edwina Estelle Dakin gave birth to Thomas Lanier Williams on 26 March 1911.
4)
Abby May gave birth to Anna Bronson Alcott on 16 March 1831.
5)
Agathe Camille de Royer gave birth to Elizabeth Wynne on 19 April 1778.
6)
Letitia Hart Taylor gave birth to Cornelius Warren Grafton on 20 April 18"	 01 January 1909	20 April 18	31,7,38
"1)
Marguerite Eliza Wilson gave birth to Marguerite Primrose Tyndale-Biscoe on 01 January 1922.
2)
Alison Comish Thorne gave birth to Kip Stephen Thorne on 01 June 1940.
3)
Meghan, Duchess of Sussex gave birth to Archie Harrison Mountbatten-Windsor on 06 May 2019.
4)
Caroline Douglas gave birth to Francis William Bouverie Douglas on 08 February 1847.
5)
Kay Johnson gave birth to James Oliver Cromwell on 27 January 1940.
6)
Amy Randolph Simcocks gave birth to Charles Randolph Quirk on 23 May 18"	 12 July 1920	23 May 18	21,9,16
"1)
Joan Amory Loomis gave birth to Wilmot Reed Hastings, Jr. on 01 January 1960.
2)
Jean Fraser gave birth to James Todd Spader on 07 February 1960.
3)
Jessica MacMaster gave birth to Edward Bridge Danson III on 29 December 1947.
4)
Ruth Lapham gave birth to Christopher Allen Lloyd on 22 October 1938.
5)
Margaret Cambridge, Marchioness of Cambridge gave birth to Princess Helena Frances Augusta of Teck on 23 October 1899.
6)
Jenny James gave birth to Christian Charles Philip Bale on 24 September 1948"	 30 January 1974	24 September 1948	20,11,39
"1)
Bandhu Savali Kitiyakara gave birth to Soamsawali Kitiyakara on 13 July 1957.
2)
Barbara Bennett gave birth to Sean Morton Downey on 09 December 1933.
3)
Hariot Hamilton-Temple-Blackwood, Marchioness of Dufferin and Ava gave birth to Frederick Temple Hamilton-Temple-Blackwood on 26 February 1875.
4)
Kim Basinger gave birth to Ireland Eliesse Baldwin on 23 October 1995.
5)
Margaret Anna Lloyd gave birth to Frances Catherine Marshall on 15 March 1900.
6)
Margaret Ehrenberg gave birth to Frances R. Spaeth on 23 April 18"	 02 November 1907	23 April 18	36,8,9
"1)
Anna Maria Howard gave birth to Maria White on 08 July 1821.
2)
Dorothy Hammond gave birth to Dorothy Katherine Standing on 18 February 1909.
3)
Sara Roosevelt gave birth to Franklin Delano Roosevelt on 30 January 1882.
4)
Julia Ogilvy gave birth to Flora Alexandra Ogilvy on 15 December 1994.
5)
Brynhild Olivier gave birth to Philip Owen Arnould Popham on 01 January 1922.
6)
Dorothy Thomas gave birth to Dorothea Christina Thomas on 16 December 1894"	 26 June 1796	16 December 1894	17,5,112,87
"1)
Myra Keaton gave birth to Joseph Francis Keaton VI on 04 October 1895.
2)
Agnes Belushi gave birth to John Adam Belushi on 24 January 1949.
3)
Katherine Borowitz gave birth to Diego Zipper Turturro on 04 December 2000.
4)
Isabel Grace Mackenzie gave birth to William Lyon Mackenzie King on 17 December 1874.
5)
Martha Bulloch Roosevelt gave birth to Anna Roosevelt on 01 January 1855.
6)
Rose Wood gave birth to Mabel Adrienne Morrison on 01 January 1855"	 01 March 1883	01 January 1855	0,3,0,5
"1)
Amelia Yeomans gave birth to Lilian Barbara Yeomans on 23 June 1861.
2)
Mittie Naylor gave birth to Mary Westenra on 01 December 1890.
3)
Dorothy Walker Bush gave birth to George Herbert Walker Bush on 12 June 1924.
4)
Judith Love Cohen gave birth to Thomas Jacob Black on 28 August 1969.
5)
Рамзия Гарашова gave birth to FARHAD GARASHOV on 12 December 1986.
6)
Ata Johnson gave birth to Dwayne Douglas Johnson on 20 December 1982"	 02 May 1972	20 December 1982	33,7,5
"1)
Charlotte Lydia Whiting gave birth to Charlotte Garrigue on 28 November 1850.
2)
Frances Duke Coleridge gave birth to John Coleridge Patteson on 01 April 1827.
3)
Catherine Creedon gave birth to Honora M. Finn on 03 July 1865.
4)
Cedella Booker gave birth to Robert Nesta Marley on 06 February 1945.
5)
Minnie Riperton gave birth to Maya Khabira Rudolph Riperton on 27 July 1972.
6)
Tina Ann Drew gave birth to Ashlee Nicole Simpson on 23 July 1996"	 03 October 1984	23 July 1996	26,7,5
"1)
Helen Shore gave birth to Isabella Delves Broughton on 19 November 1958.
2)
Sarah Cleveland gave birth to Elizabeth Clementine Kinney on 01 January 1810.
3)
Anne Wellesley, Countess of Mornington gave birth to Arthur Colley Wellesley on 01 May 1769.
4)
Methyl Gertrude Palfrey gave birth to Sarah Hammond Palfrey on 18 September 1912.
5)
Lawrencina Heyworth gave birth to Catherine Potter on 01 January 1847.
6)
Katharine Mary Hewart gave birth to Gordon Howard Eliot Hodgkin on 01 January 18"	 06 August 1932	01 January 18	27,11,67
"1)
Teresa Augello gave birth to Alicia Augello Cook on 25 January 1981.
2)
Mittie Naylor gave birth to Mary Westenra on 01 December 1890.
3)
Sheree Zampino gave birth to Willard Christopher Smith III on 11 November 1992.
4)
Grace Spear gave birth to Charles Samuel Addams on 07 January 1912.
5)
Tessa Joan Prout gave birth to Robin Caspar Walker on 01 January 1978.
6)
Loyce Whiteman gave birth to Frances Maurine Barris on 01 January 1978"	 06 April 1937	01 January 1978	25,6,72
"1)
Tara Strong gave birth to Sammy James Strong on 05 February 2002.
2)
Dorothy Wilson gave birth to Valerie de Ferranti on 07 December 1921.
3)
Yolanda Hadid gave birth to Anwar Mohamed Gerard Hadid on 22 June 1999.
4)
Elizabeth ffytche gave birth to Charles Tennyson on 04 July 1808.
5)
Galina Jovovich gave birth to Milica Bogdanovna Jovovich on 17 December 1975.
6)
Rose Bruskina gave birth to Jacob Bruskin Gershowitz on 23 June 18"	 26 September 1898	23 June 18	19,7,119
"1)
Mutsue Inomoto Fujimori gave birth to Alberto Kenya Fujimori Fujimori on 28 July 1938.
2)
Ellen Ann Houghton gave birth to Alanson Bigelow Houghton on 10 October 1863.
3)
Mary Elizabeth Catherine A’Court gave birth to Mary Elizabeth Ashe à Court-Repington on 21 July 1822.
4)
Lita Grey gave birth to Sydney Earle Chaplin on 31 March 1926.
5)
Arlyn Phoenix gave birth to River Jude Bottom on 23 August 1970.
6)
Elizabeth II gave birth to Anne Elizabeth Alice Louise on 6 February 1926"	 15 August 1950	6 February 1926	30,7,32
"1)
Emma Mary Powell Williams gave birth to Harold Mark Christopher Judd on 23 December 1985.
2)
Nana Adwoa Awindor gave birth to Jane Awindor on 10 April 1987.
3)
Sarah Fricker gave birth to Sara Coleridge on 01 January 1803.
4)
Alice Hathaway Lee Roosevelt gave birth to Alice Lee Roosevelt on 12 February 1884.
5)
Lady Mary Feilding gave birth to Mary Pierrepont on 01 January 1689.
6)
Ann Astaire gave birth to Frederick Austerlit on 01 January 17"	 10 May 1899	01 January 17	21,9,19
"1)
Emma Smith gave birth to Cholmeley Austen on 26 September 1829.
2)
Margaret Astor Chanler gave birth to Margaret Livingston Chanler on 31 October 1870.
3)
Winifred Strachey gave birth to Mary Barnes on 29 March 1889.
4)
Frances Henriques gave birth to Sean Paul Ryan Francis Henriques on 09 January 1973.
5)
June Flewett gave birth to Emma Vallencey Freud on 25 January 1962.
6)
Theodate Page Price gave birth to Herman Webster Mudgett on 23 January 18"	 16 May 1861	23 January 18	3,6,136
"1)
Harriett Mulford gave birth to Harriet Mulford Stone on 22 June 1844.
2)
Sarah, Duchess of York gave birth to Beatrice Elizabeth Mary of York on 08 August 1988.
3)
Eva Blaxley gave birth to Robert Michael Maitland Stewart on 06 November 1906.
4)
Emily Gipps gave birth to Walter Howard Frere on 23 November 1863.
5)
Elizabeth II gave birth to Andrew Albert Christian Edward on 19 February 1960.
6)
Sophia Weber gave birth to Eloise Lindauer on 23 March 1884"	 01 April 1852	23 March 1884	23,1,0,38
"1)
Janet Woodrow gave birth to Woodrow Wilson on 28 December 1856.
2)
Christine Anne Boldt gave birth to Caleb Casey McGuire Affleck-Boldt on 12 August 1975.
3)
Augusta Barnett gave birth to Arthur Asher Miller on 17 October 1915.
4)
Eliza Dewey gave birth to Melville Louis Kossuth Dewey on 10 December 1851.
5)
Sonja Norwood gave birth to Brandy Rayna Norwood on 11 February 1979.
6)
Louisa M. Bouton gave birth to Florence Mabel Kling on 20 April 18"	 15 August 1860	20 April 18	12,10,58
"1)
Wilhelmina Elizabeth Cory gave birth to Cedric Lockwood Morris on 11 December 1889.
2)
Margaret Elizabeth Addington gave birth to Maybelle Addington on 10 May 1909.
3)
Hattie Harris gave birth to Roy Harris Jenkins on 11 November 1920.
4)
Jayne Mansfield gave birth to Mariska Magdolna Hargitay on 23 January 1964.
5)
Alicia Charlotte Poore gave birth to Alice Sophia Cunningham on 03 February 1849.
6)
Landgravine Amalie of Hesse-Darmstadt gave birth to Princess Louise Marie Auguste of Baden on 23 April 1868"	 24 January 1779	23 April 1868	2,8,9,19
"1)
Florence Augusta Hamilton gave birth to Clive Staples Lewis on 01 January 1898.
2)
Lucy Dahl gave birth to Phoebe Patricia Faircloth on 04 November 1988.
3)
Harriett Mulford gave birth to Harriet Mulford Stone on 01 January 1844.
4)
Ernle Elizabeth Louisa Maria Grosvenor Burton gave birth to Edward John Moreton Drax Plunkett on 24 July 1878.
5)
Susan Brown gave birth to Georgina Leigh Bloomberg on 20 January 1983.
6)
Mary Ann Terry gave birth to Hannah Harriet Pedlingham Hill on 24 June 1884"	 06 August 1866	24 June 1884	26,9,0,27
"1)
Maria Charlotte Smith gave birth to Hugh Culling Eardley Childers on 25 June 1827.
2)
Mayen Adetiba gave birth to Kemi Adetiba on 08 January 1980.
3)
Anna Mary Jones gave birth to Henry Walton Jones Jr. on 01 July 1899.
4)
Mary Clegg gave birth to Richard Samuel Attenborough on 29 August 1923.
5)
Caroline McWilliams gave birth to Sean Maxwell Douglas on 27 May 1983.
6)
Melissa Marlowe gave birth to Milan Marlowe Clausi on 25 May 1990"	 22 March 2000	25 May 1990	10,4,20
"1)
Alice Hathaway Lee Roosevelt gave birth to Alice Lee Roosevelt on 12 February 1884.
2)
Mary Walmesley gave birth to Francis William Petre on 27 August 1847.
3)
Ellen Maria Reynolds gave birth to Martha Haskins Du Puy on 27 July 1861.
4)
Charlotte Jane Fleming gave birth to Kathleen Sophia Hambrough on 07 July 1846.
5)
Harriot Pepperell gave birth to Caroline Harriet Palmer on 01 January 1809.
6)
Lucia Gray Swett gave birth to Esther Frances Alexander on 16 February 1846"	 27 February 1837	16 February 1846	4,0,0,27
"1)
Ellen Burke gave birth to Percy Ellen Algernon Frederick William Sydney Smythe on 26 November 1825.
2)
Blanche Lovell gave birth to James Arthur Lovell Jr. on 25 March 1928.
3)
Lili Mann gave birth to Phoebe Ann Laub on 17 July 1952.
4)
Princess Victoria of Saxe-Coburg-Saalfeld gave birth to Princess Alexandrina Victoria of Kent on 24 May 1819.
5)
Charlotte Shelby gave birth to Margaret Reilly on 16 June 1900.
6)
Linda Hogan gave birth to Brooke Ellen Bollea on 22 June 18"	 05 May 1988	22 June 18	48,7,44
"1)
Elizabeth Oldfield gave birth to Douglas Ross Hyde on 17 January 1860.
2)
Sarah Edwards gave birth to Esther Edwards on 13 February 1732.
3)
Methyl Gertrude Palfrey gave birth to Joanna Oakes Palfrey on 30 January 1915.
4)
Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey on 01 January 1921.
5)
Cindy Crawford gave birth to Kaia Jordan Gerber on 03 September 2001.
6)
Jacklyn Gise gave birth to Jeffrey Preston Jorgensen on 23 September 2004"	 12 January 1964	23 September 2004	22,11,53
"1)
Alice Stanley gave birth to St. George William Lane Lane Fox on 14 September 1856.
2)
Bhimabai Ramji Sakpal gave birth to Bhīvā Rāmjī Sakpāḷ on 14 April 1891.
3)
Carol M. Baldwin gave birth to Stephen Andrew Baldwin on 12 May 1966.
4)
Annie Jane Milward (Millward) gave birth to Julia Stanley on 12 March 1914.
5)
Carol M. Baldwin gave birth to Daniel Leroy Baldwin on 05 October 1960.
6)
Anne FitzWilliam gave birth to Elizabeth Cooke on 14 March 1894"	 01 January 1528	14 March 1894	26,10,135,51
"1)
Mary Threshie gave birth to Robert Threshire Reid on 03 April 1846.
2)
Ellen Mary Frere gave birth to Thomas Spring Rice on 31 May 1849.
3)
Julia Warhola gave birth to Andrew Warhola on 06 August 1928.
4)
Ellinor Bolling Flood gave birth to Richard Evelyn Byrd on 25 October 1888.
5)
Christine Anne Boldt gave birth to Caleb Casey McGuire Affleck-Boldt on 12 August 1975.
6)
Mary Anne MacLeod Trump gave birth to Maryanne Trump on 23 April 18"	 05 April 1937	23 April 18	23,0,61
"1)
Alethia Villey gave birth to Mary Cyrene Burch on 16 August 1826.
2)
Augusta Susan Nash gave birth to Frederic Leighton Leighton on 03 December 1830.
3)
Elizabeth Wooster Stuart Phelps gave birth to Mary Gray Phelps on 31 August 1844.
4)
Estée Lauder gave birth to Ronald Steven Lauder on 26 February 1944.
5)
Elisabeth Maria Rösel von Rosenhof gave birth to Katharina Barbara Rösel von Rosenhof on 01 January 1741.
6)
Ella Mayer gave birth to John Francis Craven on 16 February 1844"	 24 August 1881	16 February 1844	5,2,0,66
"1)
Mildred Marie Wilson gave birth to Jamesk on 08 February 1931.
2)
Katharine Buckner McVickar gave birth to Katharine Edith Carlotta Norton on 18 December 1883.
3)
Phoebe Elizabeth Dickerson gave birth to Warren Gamaliel Harding on 02 November 1865.
4)
Sheree Zampino gave birth to Willard Christopher Smith III on 11 November 1992.
5)
Olivia Langdon Clemens gave birth to Jane Lampton Clemens on 26 July 1880.
6)
Sarah Granger gave birth to Stephen Arnold Douglas on 18 June 1884"	 23 April 1813	18 June 1884	1,2,0,60
"1)
Grand Duchess Elena Vladimirovna of Russia gave birth to Marina of Greece and Denmark on 13 December 1906.
2)
Hannah Whitall Smith gave birth to Mary Pearsall Smith on 01 January 1864.
3)
Beatrice Grushman Molinsky gave birth to Joan Alexandra Molinsky on 08 June 1933.
4)
Constance de Clyver Edson gave birth to Peter Seeger on 03 May 1919.
5)
Eunice Newton Foote gave birth to Augusta Newton Foote on 24 October 1844.
6)
Leslie Cockburn gave birth to Olivia Jane Cockburn on 16 December 18"	 10 March 1984	16 December 18	15,5,109
"1)
Irene Taylor gave birth to Phineas Taylor Barnum. on 05 July 1810.
2)
Mary Wilkinson Streep gave birth to Mary Louise Streep on 22 June 1949.
3)
Helen Louella gave birth to Richard Dale Snyder on 19 August 1958.
4)
Jane Draper Campbell gave birth to Georgia Campbell on 27 June 1862.
5)
Jane Ann Farran Amos gave birth to James Hillier Blount on 22 February 1974.
6)
Julia Sorrell gave birth to Mary Augusta Arnold on 22 June 1885"	 11 June 1851	22 June 1885	18,0,0,37
"1)
Lorraine Copeland gave birth to Stewart Armstrong Copeland on 16 July 1952.
2)
Tabitha King gave birth to Joseph Hillstrom King on 04 June 1972.
3)
Sarah Fricker gave birth to Sara Coleridge on 23 December 1802.
4)
Frances Ford Seymour gave birth to Jayne Seymour Fonda on 21 December 1937.
5)
Sarah Cleveland gave birth to Elizabeth Clementine Kinney on 01 January 1810.
6)
Polly Butler gave birth to James Butler Hickok on 01 January 1811"	 27 May 1837	01 January 1811	15,10,0,23
